"Plot Title: 20812408"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 20812408, SEN S/N: 20812408)","Temp, °C (LGR S/N: 20812408, SEN S/N: 20812408)","Coupler Detached (LGR S/N: 20812408)","Coupler Attached (LGR S/N: 20812408)","Stopped (LGR S/N: 20812408)","End Of File (LGR S/N: 20812408)"
49,03/19/20 12:00:00 PM,11083.5,6.51,,,,
50,03/19/20 01:00:00 PM,11131.1,6.78,,,,
51,03/19/20 02:00:00 PM,11183.6,7.15,,,,
52,03/19/20 03:00:00 PM,11202.4,7.37,,,,
53,03/19/20 04:00:00 PM,11300.4,7.65,,,,
54,03/19/20 05:00:00 PM,11152.7,7.22,,,,
55,03/19/20 06:00:00 PM,11159.2,7.17,,,,
56,03/19/20 07:00:00 PM,11278.6,7.22,,,,
57,03/19/20 08:00:00 PM,11327.8,7.22,,,,
58,03/19/20 09:00:00 PM,11420.0,7.29,,,,
59,03/19/20 10:00:00 PM,11445.7,7.26,,,,
60,03/19/20 11:00:00 PM,11334.4,6.96,,,,
61,03/20/20 12:00:00 AM,11295.6,6.87,,,,
62,03/20/20 01:00:00 AM,11285.3,6.90,,,,
63,03/20/20 02:00:00 AM,11199.5,7.16,,,,
64,03/20/20 03:00:00 AM,11186.4,7.15,,,,
65,03/20/20 04:00:00 AM,11184.5,7.09,,,,
66,03/20/20 05:00:00 AM,11151.7,7.13,,,,
67,03/20/20 06:00:00 AM,11167.6,7.13,,,,
68,03/20/20 07:00:00 AM,11124.6,7.15,,,,
69,03/20/20 08:00:00 AM,10986.0,6.94,,,,
70,03/20/20 09:00:00 AM,10893.7,7.02,,,,
71,03/20/20 10:00:00 AM,10972.1,6.98,,,,
72,03/20/20 11:00:00 AM,11240.0,7.13,,,,
73,03/20/20 12:00:00 PM,11402.8,7.38,,,,
74,03/20/20 01:00:00 PM,11498.3,7.52,,,,
75,03/20/20 02:00:00 PM,11321.2,7.43,,,,
76,03/20/20 03:00:00 PM,11129.3,7.46,,,,
77,03/20/20 04:00:00 PM,10984.2,7.44,,,,
78,03/20/20 05:00:00 PM,10893.7,7.44,,,,
79,03/20/20 06:00:00 PM,10876.2,7.49,,,,
80,03/20/20 07:00:00 PM,10906.6,7.48,,,,
81,03/20/20 08:00:00 PM,10891.0,7.37,,,,
82,03/20/20 09:00:00 PM,10820.3,7.20,,,,
83,03/20/20 10:00:00 PM,10848.7,7.17,,,,
84,03/20/20 11:00:00 PM,10981.4,7.18,,,,
85,03/21/20 12:00:00 AM,11269.2,7.12,,,,
86,03/21/20 01:00:00 AM,11208.0,6.73,,,,
87,03/21/20 02:00:00 AM,11193.0,6.62,,,,
88,03/21/20 03:00:00 AM,11200.5,6.85,,,,
89,03/21/20 04:00:00 AM,11004.5,6.77,,,,
90,03/21/20 05:00:00 AM,10726.3,6.59,,,,
91,03/21/20 06:00:00 AM,10550.0,6.46,,,,
92,03/21/20 07:00:00 AM,10429.1,6.36,,,,
93,03/21/20 08:00:00 AM,10291.6,6.24,,,,
94,03/21/20 09:00:00 AM,10225.5,6.15,,,,
95,03/21/20 10:00:00 AM,10196.6,6.12,,,,
96,03/21/20 11:00:00 AM,10173.8,6.14,,,,
97,03/21/20 12:00:00 PM,10188.7,6.25,,,,
98,03/21/20 01:00:00 PM,10168.5,6.38,,,,
99,03/21/20 02:00:00 PM,10155.4,6.54,,,,
100,03/21/20 03:00:00 PM,10135.3,6.73,,,,
101,03/21/20 04:00:00 PM,10144.0,6.86,,,,
102,03/21/20 05:00:00 PM,10125.7,6.94,,,,
103,03/21/20 06:00:00 PM,10138.8,6.94,,,,
104,03/21/20 07:00:00 PM,10185.2,6.99,,,,
105,03/21/20 08:00:00 PM,10158.0,6.94,,,,
106,03/21/20 09:00:00 PM,10137.0,6.94,,,,
107,03/21/20 10:00:00 PM,10082.1,6.80,,,,
108,03/21/20 11:00:00 PM,10053.4,6.89,,,,
109,03/22/20 12:00:00 AM,10005.7,6.85,,,,
110,03/22/20 01:00:00 AM,9979.8,6.77,,,,
111,03/22/20 02:00:00 AM,9821.6,6.50,,,,
112,03/22/20 03:00:00 AM,9778.1,6.24,,,,
113,03/22/20 04:00:00 AM,9774.7,6.14,,,,
114,03/22/20 05:00:00 AM,9778.1,6.03,,,,
115,03/22/20 06:00:00 AM,9704.1,6.00,,,,
116,03/22/20 07:00:00 AM,9672.8,5.88,,,,
117,03/22/20 08:00:00 AM,9633.9,5.83,,,,
118,03/22/20 09:00:00 AM,9631.4,5.78,,,,
119,03/22/20 10:00:00 AM,9613.7,5.81,,,,
120,03/22/20 11:00:00 AM,9577.5,5.85,,,,
121,03/22/20 12:00:00 PM,9603.6,5.89,,,,
122,03/22/20 01:00:00 PM,9648.3,5.89,,,,
123,03/22/20 02:00:00 PM,9703.3,5.96,,,,
124,03/22/20 03:00:00 PM,9692.3,5.94,,,,
125,03/22/20 04:00:00 PM,9707.5,6.03,,,,
126,03/22/20 05:00:00 PM,9696.5,6.02,,,,
127,03/22/20 06:00:00 PM,9694.8,6.01,,,,
128,03/22/20 07:00:00 PM,9688.9,5.98,,,,
129,03/22/20 08:00:00 PM,9670.3,5.92,,,,
130,03/22/20 09:00:00 PM,9650.8,5.84,,,,
131,03/22/20 10:00:00 PM,9710.9,5.83,,,,
132,03/22/20 11:00:00 PM,9714.3,5.71,,,,
133,03/23/20 12:00:00 AM,9709.2,5.59,,,,
134,03/23/20 01:00:00 AM,9710.1,5.39,,,,
135,03/23/20 02:00:00 AM,9638.1,5.53,,,,
136,03/23/20 03:00:00 AM,9717.7,5.57,,,,
137,03/23/20 04:00:00 AM,9765.3,5.43,,,,
138,03/23/20 05:00:00 AM,9807.1,5.27,,,,
139,03/23/20 06:00:00 AM,9826.7,5.09,,,,
140,03/23/20 07:00:00 AM,9872.1,4.99,,,,
141,03/23/20 08:00:00 AM,9891.0,4.88,,,,
142,03/23/20 09:00:00 AM,9955.6,4.87,,,,
143,03/23/20 10:00:00 AM,10018.7,4.92,,,,
144,03/23/20 11:00:00 AM,10051.7,4.99,,,,
145,03/23/20 12:00:00 PM,10103.9,5.09,,,,
146,03/23/20 01:00:00 PM,10157.1,5.25,,,,
147,03/23/20 02:00:00 PM,10216.8,5.44,,,,
148,03/23/20 03:00:00 PM,10266.9,5.58,,,,
149,03/23/20 04:00:00 PM,10361.5,5.80,,,,
150,03/23/20 05:00:00 PM,10369.5,5.76,,,,
151,03/23/20 06:00:00 PM,10403.3,5.83,,,,
152,03/23/20 07:00:00 PM,10445.2,5.93,,,,
153,03/23/20 08:00:00 PM,10447.9,5.89,,,,
154,03/23/20 09:00:00 PM,10445.2,5.88,,,,
155,03/23/20 10:00:00 PM,10472.9,5.93,,,,
156,03/23/20 11:00:00 PM,10489.9,5.96,,,,
157,03/24/20 12:00:00 AM,10506.0,5.96,,,,
158,03/24/20 01:00:00 AM,10496.1,5.94,,,,
159,03/24/20 02:00:00 AM,10477.3,5.89,,,,
160,03/24/20 03:00:00 AM,10443.4,5.80,,,,
161,03/24/20 04:00:00 AM,10406.9,5.69,,,,
162,03/24/20 05:00:00 AM,10371.3,5.54,,,,
163,03/24/20 06:00:00 AM,10332.3,5.41,,,,
164,03/24/20 07:00:00 AM,10286.3,5.23,,,,
165,03/24/20 08:00:00 AM,10234.3,5.05,,,,
166,03/24/20 09:00:00 AM,10212.4,5.00,,,,
167,03/24/20 10:00:00 AM,10197.4,4.92,,,,
168,03/24/20 11:00:00 AM,10201.0,4.97,,,,
169,03/24/20 12:00:00 PM,10239.6,5.19,,,,
170,03/24/20 01:00:00 PM,10267.8,5.31,,,,
171,03/24/20 02:00:00 PM,10314.6,5.47,,,,
172,03/24/20 03:00:00 PM,10347.4,5.62,,,,
173,03/24/20 04:00:00 PM,10397.1,5.80,,,,
174,03/24/20 05:00:00 PM,10432.7,5.96,,,,
175,03/24/20 06:00:00 PM,10446.1,6.00,,,,
176,03/24/20 07:00:00 PM,10457.7,6.09,,,,
177,03/24/20 08:00:00 PM,10460.4,6.09,,,,
178,03/24/20 09:00:00 PM,10438.9,6.03,,,,
179,03/24/20 10:00:00 PM,10462.2,6.14,,,,
180,03/24/20 11:00:00 PM,10439.8,6.09,,,,
181,03/25/20 12:00:00 AM,10465.7,6.18,,,,
182,03/25/20 01:00:00 AM,10383.7,5.94,,,,
183,03/25/20 02:00:00 AM,10358.0,5.85,,,,
184,03/25/20 03:00:00 AM,10295.1,5.67,,,,
185,03/25/20 04:00:00 AM,10268.7,5.58,,,,
186,03/25/20 05:00:00 AM,10244.0,5.50,,,,
187,03/25/20 06:00:00 AM,10187.8,5.30,,,,
188,03/25/20 07:00:00 AM,10135.3,5.13,,,,
189,03/25/20 08:00:00 AM,10085.6,4.99,,,,
190,03/25/20 09:00:00 AM,10044.7,4.86,,,,
191,03/25/20 10:00:00 AM,10030.0,4.83,,,,
192,03/25/20 11:00:00 AM,10034.3,4.86,,,,
193,03/25/20 12:00:00 PM,10051.7,4.97,,,,
194,03/25/20 01:00:00 PM,10103.0,5.13,,,,
195,03/25/20 02:00:00 PM,10134.4,5.30,,,,
196,03/25/20 03:00:00 PM,10183.4,5.45,,,,
197,03/25/20 04:00:00 PM,10199.2,5.58,,,,
198,03/25/20 05:00:00 PM,10200.1,5.61,,,,
199,03/25/20 06:00:00 PM,10234.3,5.71,,,,
200,03/25/20 07:00:00 PM,10222.0,5.65,,,,
201,03/25/20 08:00:00 PM,10194.8,5.63,,,,
202,03/25/20 09:00:00 PM,10179.0,5.54,,,,
203,03/25/20 10:00:00 PM,10141.4,5.45,,,,
204,03/25/20 11:00:00 PM,10149.3,5.47,,,,
205,03/26/20 12:00:00 AM,10110.8,5.41,,,,
206,03/26/20 01:00:00 AM,10103.9,5.52,,,,
207,03/26/20 02:00:00 AM,10083.8,5.49,,,,
208,03/26/20 03:00:00 AM,10071.7,5.48,,,,
209,03/26/20 04:00:00 AM,10068.2,5.41,,,,
210,03/26/20 05:00:00 AM,10067.3,5.38,,,,
211,03/26/20 06:00:00 AM,10049.1,5.43,,,,
212,03/26/20 07:00:00 AM,10049.9,5.26,,,,
213,03/26/20 08:00:00 AM,10006.6,5.25,,,,
214,03/26/20 09:00:00 AM,9992.7,5.18,,,,
215,03/26/20 10:00:00 AM,9994.5,5.25,,,,
216,03/26/20 11:00:00 AM,9981.5,5.18,,,,
217,03/26/20 12:00:00 PM,9958.2,5.01,,,,
218,03/26/20 01:00:00 PM,9800.3,5.16,,,,
219,03/26/20 02:00:00 PM,9596.8,5.28,,,,
220,03/26/20 03:00:00 PM,9253.3,5.53,,,,
221,03/26/20 04:00:00 PM,9242.6,6.14,,,,
222,03/26/20 05:00:00 PM,9268.9,6.28,,,,
223,03/26/20 06:00:00 PM,9290.3,6.36,,,,
224,03/26/20 07:00:00 PM,9294.5,6.40,,,,
225,03/26/20 08:00:00 PM,9292.0,6.40,,,,
226,03/26/20 09:00:00 PM,9287.1,6.38,,,,
227,03/26/20 10:00:00 PM,9283.8,6.37,,,,
228,03/26/20 11:00:00 PM,9270.6,6.32,,,,
229,03/27/20 12:00:00 AM,9240.2,6.20,,,,
230,03/27/20 01:00:00 AM,9249.2,6.20,,,,
231,03/27/20 02:00:00 AM,9123.2,5.87,,,,
232,03/27/20 03:00:00 AM,9119.1,5.87,,,,
233,03/27/20 04:00:00 AM,9129.7,5.85,,,,
234,03/27/20 05:00:00 AM,9100.4,5.76,,,,
235,03/27/20 06:00:00 AM,9109.3,5.78,,,,
236,03/27/20 07:00:00 AM,9094.7,5.72,,,,
237,03/27/20 08:00:00 AM,9071.9,5.69,,,,
238,03/27/20 09:00:00 AM,9063.0,5.59,,,,
239,03/27/20 10:00:00 AM,9044.3,5.58,,,,
240,03/27/20 11:00:00 AM,9033.8,5.54,,,,
241,03/27/20 12:00:00 PM,9054.1,5.66,,,,
242,03/27/20 01:00:00 PM,9093.0,5.81,,,,
243,03/27/20 02:00:00 PM,9159.1,6.16,,,,
244,03/27/20 03:00:00 PM,9202.4,6.40,,,,
245,03/27/20 04:00:00 PM,9268.1,6.69,,,,
246,03/27/20 05:00:00 PM,9336.6,6.96,,,,
247,03/27/20 06:00:00 PM,9358.9,7.08,,,,
248,03/27/20 07:00:00 PM,9362.2,7.11,,,,
249,03/27/20 08:00:00 PM,9331.6,7.00,,,,
250,03/27/20 09:00:00 PM,9303.5,6.86,,,,
251,03/27/20 10:00:00 PM,9291.2,6.82,,,,
252,03/27/20 11:00:00 PM,9268.1,6.75,,,,
253,03/28/20 12:00:00 AM,9234.4,6.67,,,,
254,03/28/20 01:00:00 AM,9227.0,6.65,,,,
255,03/28/20 02:00:00 AM,9226.2,6.63,,,,
256,03/28/20 03:00:00 AM,9199.1,6.56,,,,
257,03/28/20 04:00:00 AM,9184.4,6.53,,,,
258,03/28/20 05:00:00 AM,9202.4,6.56,,,,
259,03/28/20 06:00:00 AM,9200.0,6.58,,,,
260,03/28/20 07:00:00 AM,9177.9,6.43,,,,
261,03/28/20 08:00:00 AM,9175.4,6.41,,,,
262,03/28/20 09:00:00 AM,9172.1,6.37,,,,
263,03/28/20 10:00:00 AM,9186.0,6.33,,,,
264,03/28/20 11:00:00 AM,9200.8,6.37,,,,
265,03/28/20 12:00:00 PM,9236.9,6.53,,,,
266,03/28/20 01:00:00 PM,9255.0,6.59,,,,
267,03/28/20 02:00:00 PM,9247.6,6.42,,,,
268,03/28/20 03:00:00 PM,9334.1,6.67,,,,
269,03/28/20 04:00:00 PM,9455.3,6.89,,,,
270,03/28/20 05:00:00 PM,9625.5,7.15,,,,
271,03/28/20 06:00:00 PM,9748.3,7.34,,,,
272,03/28/20 07:00:00 PM,9842.1,7.51,,,,
273,03/28/20 08:00:00 PM,9891.9,7.57,,,,
274,03/28/20 09:00:00 PM,9980.6,7.61,,,,
275,03/28/20 10:00:00 PM,9999.7,7.62,,,,
276,03/28/20 11:00:00 PM,10026.5,7.64,,,,
277,03/29/20 12:00:00 AM,9918.5,7.47,,,,
278,03/29/20 01:00:00 AM,9907.4,7.51,,,,
279,03/29/20 02:00:00 AM,9803.7,7.35,,,,
280,03/29/20 03:00:00 AM,9638.1,7.08,,,,
281,03/29/20 04:00:00 AM,9946.1,6.71,,,,
282,03/29/20 05:00:00 AM,10343.8,6.47,,,,
283,03/29/20 06:00:00 AM,10582.4,6.25,,,,
284,03/29/20 07:00:00 AM,10553.6,6.15,,,,
285,03/29/20 08:00:00 AM,10776.4,5.93,,,,
286,03/29/20 09:00:00 AM,11091.0,5.70,,,,
287,03/29/20 10:00:00 AM,11108.7,5.66,,,,
288,03/29/20 11:00:00 AM,11125.5,5.69,,,,
289,03/29/20 12:00:00 PM,11083.5,5.70,,,,
290,03/29/20 01:00:00 PM,11040.7,5.63,,,,
291,03/29/20 02:00:00 PM,10022.2,5.75,,,,
292,03/29/20 03:00:00 PM,9588.4,6.15,,,,
293,03/29/20 04:00:00 PM,9613.7,6.19,,,,
294,03/29/20 05:00:00 PM,9595.2,6.24,,,,
295,03/29/20 06:00:00 PM,9653.3,6.25,,,,
296,03/29/20 07:00:00 PM,9540.6,6.18,,,,
297,03/29/20 08:00:00 PM,9615.4,6.03,,,,
298,03/29/20 09:00:00 PM,9722.8,6.00,,,,
299,03/29/20 10:00:00 PM,9729.6,6.03,,,,
300,03/29/20 11:00:00 PM,9668.6,5.89,,,,
301,03/30/20 12:00:00 AM,9879.0,5.70,,,,
302,03/30/20 01:00:00 AM,10326.1,5.41,,,,
303,03/30/20 02:00:00 AM,10447.9,5.18,,,,
304,03/30/20 03:00:00 AM,10117.8,5.22,,,,
305,03/30/20 04:00:00 AM,10083.0,5.05,,,,
306,03/30/20 05:00:00 AM,10216.8,4.94,,,,
307,03/30/20 06:00:00 AM,10294.3,4.91,,,,
308,03/30/20 07:00:00 AM,10391.7,4.82,,,,
309,03/30/20 08:00:00 AM,10387.3,4.59,,,,
310,03/30/20 09:00:00 AM,10350.9,4.44,,,,
311,03/30/20 10:00:00 AM,10332.3,4.47,,,,
312,03/30/20 11:00:00 AM,10451.4,4.60,,,,
313,03/30/20 12:00:00 PM,10490.8,4.86,,,,
314,03/30/20 01:00:00 PM,10541.0,5.16,,,,
315,03/30/20 02:00:00 PM,10526.6,5.45,,,,
316,03/30/20 03:00:00 PM,10475.6,5.69,,,,
317,03/30/20 04:00:00 PM,10498.8,5.84,,,,
318,03/30/20 05:00:00 PM,10401.5,5.98,,,,
319,03/30/20 06:00:00 PM,10375.7,6.07,,,,
320,03/30/20 07:00:00 PM,10404.2,6.10,,,,
321,03/30/20 08:00:00 PM,10376.6,6.06,,,,
322,03/30/20 09:00:00 PM,10271.3,5.85,,,,
323,03/30/20 10:00:00 PM,10080.4,5.71,,,,
324,03/30/20 11:00:00 PM,10014.4,5.48,,,,
325,03/31/20 12:00:00 AM,10057.8,5.41,,,,
326,03/31/20 01:00:00 AM,9916.8,5.34,,,,
327,03/31/20 02:00:00 AM,9904.8,5.28,,,,
328,03/31/20 03:00:00 AM,9888.4,5.21,,,,
329,03/31/20 04:00:00 AM,9731.3,5.19,,,,
330,03/31/20 05:00:00 AM,9577.5,5.19,,,,
331,03/31/20 06:00:00 AM,9591.8,5.08,,,,
332,03/31/20 07:00:00 AM,9535.5,5.17,,,,
333,03/31/20 08:00:00 AM,9755.9,5.06,,,,
334,03/31/20 09:00:00 AM,9744.9,5.04,,,,
335,03/31/20 10:00:00 AM,9796.8,4.94,,,,
336,03/31/20 11:00:00 AM,9860.1,5.12,,,,
337,03/31/20 12:00:00 PM,10014.4,5.31,,,,
338,03/31/20 01:00:00 PM,10161.5,5.56,,,,
339,03/31/20 02:00:00 PM,10265.2,5.83,,,,
340,03/31/20 03:00:00 PM,10392.6,6.06,,,,
341,03/31/20 04:00:00 PM,10425.6,6.28,,,,
342,03/31/20 05:00:00 PM,10446.1,6.43,,,,
343,03/31/20 06:00:00 PM,10455.0,6.45,,,,
344,03/31/20 07:00:00 PM,10549.1,6.53,,,,
345,03/31/20 08:00:00 PM,10532.9,6.49,,,,
346,03/31/20 09:00:00 PM,10532.0,6.37,,,,
347,03/31/20 10:00:00 PM,10520.3,6.29,,,,
348,03/31/20 11:00:00 PM,10468.4,6.23,,,,
349,04/01/20 12:00:00 AM,10432.7,6.12,,,,
350,04/01/20 01:00:00 AM,10354.4,5.93,,,,
351,04/01/20 02:00:00 AM,10279.3,5.72,,,,
352,04/01/20 03:00:00 AM,10186.0,5.49,,,,
353,04/01/20 04:00:00 AM,10111.7,5.28,,,,
354,04/01/20 05:00:00 AM,10078.6,5.18,,,,
355,04/01/20 06:00:00 AM,10064.7,5.04,,,,
356,04/01/20 07:00:00 AM,10094.3,5.09,,,,
357,04/01/20 08:00:00 AM,10061.2,5.06,,,,
358,04/01/20 09:00:00 AM,10104.7,5.09,,,,
359,04/01/20 10:00:00 AM,10128.3,5.17,,,,
360,04/01/20 11:00:00 AM,10180.8,5.30,,,,
361,04/01/20 12:00:00 PM,10199.2,5.40,,,,
362,04/01/20 01:00:00 PM,10186.9,5.53,,,,
363,04/01/20 02:00:00 PM,10198.3,5.70,,,,
364,04/01/20 03:00:00 PM,10082.1,5.80,,,,
365,04/01/20 04:00:00 PM,10215.9,5.89,,,,
366,04/01/20 05:00:00 PM,10237.0,5.97,,,,
367,04/01/20 06:00:00 PM,10257.2,6.06,,,,
368,04/01/20 07:00:00 PM,10271.3,6.10,,,,
369,04/01/20 08:00:00 PM,10277.5,6.14,,,,
370,04/01/20 09:00:00 PM,10284.6,6.16,,,,
371,04/01/20 10:00:00 PM,10278.4,6.16,,,,
372,04/01/20 11:00:00 PM,10257.2,6.11,,,,
373,04/02/20 12:00:00 AM,10226.4,6.05,,,,
374,04/02/20 01:00:00 AM,10186.9,5.98,,,,
375,04/02/20 02:00:00 AM,10093.4,5.89,,,,
376,04/02/20 03:00:00 AM,10030.8,5.84,,,,
377,04/02/20 04:00:00 AM,9955.6,5.76,,,,
378,04/02/20 05:00:00 AM,9889.3,5.71,,,,
379,04/02/20 06:00:00 AM,9790.0,5.67,,,,
380,04/02/20 07:00:00 AM,9736.4,5.62,,,,
381,04/02/20 08:00:00 AM,9672.8,5.59,,,,
382,04/02/20 09:00:00 AM,9646.6,5.57,,,,
383,04/02/20 10:00:00 AM,9629.7,5.59,,,,
384,04/02/20 11:00:00 AM,9633.9,5.66,,,,
385,04/02/20 12:00:00 PM,9656.7,5.76,,,,
386,04/02/20 01:00:00 PM,9685.5,5.92,,,,
387,04/02/20 02:00:00 PM,9760.2,6.24,,,,
388,04/02/20 03:00:00 PM,9833.6,6.51,,,,
389,04/02/20 04:00:00 PM,9864.4,6.58,,,,
390,04/02/20 05:00:00 PM,9893.6,6.67,,,,
391,04/02/20 06:00:00 PM,9822.5,6.73,,,,
392,04/02/20 07:00:00 PM,9820.8,6.82,,,,
393,04/02/20 08:00:00 PM,9792.6,6.86,,,,
394,04/02/20 09:00:00 PM,9744.0,6.86,,,,
395,04/02/20 10:00:00 PM,9877.3,7.03,,,,
396,04/02/20 11:00:00 PM,9644.9,6.71,,,,
397,04/03/20 12:00:00 AM,9721.9,6.65,,,,
398,04/03/20 01:00:00 AM,9645.7,6.42,,,,
399,04/03/20 02:00:00 AM,9533.9,6.20,,,,
400,04/03/20 03:00:00 AM,9517.1,6.01,,,,
401,04/03/20 04:00:00 AM,9395.4,5.89,,,,
402,04/03/20 05:00:00 AM,9347.3,5.74,,,,
403,04/03/20 06:00:00 AM,9291.2,5.58,,,,
404,04/03/20 07:00:00 AM,9278.8,5.39,,,,
405,04/03/20 08:00:00 AM,9279.6,5.27,,,,
406,04/03/20 09:00:00 AM,9205.7,5.30,,,,
407,04/03/20 10:00:00 AM,9187.7,5.39,,,,
408,04/03/20 11:00:00 AM,9197.5,5.53,,,,
409,04/03/20 12:00:00 PM,9204.1,5.72,,,,
410,04/03/20 01:00:00 PM,9265.6,5.90,,,,
411,04/03/20 02:00:00 PM,9312.6,6.12,,,,
412,04/03/20 03:00:00 PM,9282.9,6.32,,,,
413,04/03/20 04:00:00 PM,9362.2,6.46,,,,
414,04/03/20 05:00:00 PM,9365.5,6.60,,,,
415,04/03/20 06:00:00 PM,9407.0,6.71,,,,
416,04/03/20 07:00:00 PM,9376.3,6.76,,,,
417,04/03/20 08:00:00 PM,9261.5,6.76,,,,
418,04/03/20 09:00:00 PM,9193.4,6.76,,,,
419,04/03/20 10:00:00 PM,9201.6,6.72,,,,
420,04/03/20 11:00:00 PM,10233.5,6.81,,,,
421,04/04/20 12:00:00 AM,11292.8,6.40,,,,
422,04/04/20 01:00:00 AM,11308.9,6.16,,,,
423,04/04/20 02:00:00 AM,11257.9,6.00,,,,
424,04/04/20 03:00:00 AM,11191.1,5.92,,,,
425,04/04/20 04:00:00 AM,11153.6,5.85,,,,
426,04/04/20 05:00:00 AM,11163.9,5.84,,,,
427,04/04/20 06:00:00 AM,11173.3,5.83,,,,
428,04/04/20 07:00:00 AM,11154.5,5.78,,,,
429,04/04/20 08:00:00 AM,11078.9,5.67,,,,
430,04/04/20 09:00:00 AM,11152.7,5.81,,,,
431,04/04/20 10:00:00 AM,11179.8,5.79,,,,
432,04/04/20 11:00:00 AM,11167.6,5.69,,,,
433,04/04/20 12:00:00 PM,11191.1,5.72,,,,
434,04/04/20 01:00:00 PM,11241.9,5.85,,,,
435,04/04/20 02:00:00 PM,11311.7,6.18,,,,
436,04/04/20 03:00:00 PM,11352.5,6.40,,,,
437,04/04/20 04:00:00 PM,11361.9,6.49,,,,
438,04/04/20 05:00:00 PM,11368.6,6.51,,,,
439,04/04/20 06:00:00 PM,11411.4,6.68,,,,
440,04/04/20 07:00:00 PM,11472.5,6.89,,,,
441,04/04/20 08:00:00 PM,11449.5,7.00,,,,
442,04/04/20 09:00:00 PM,11396.2,6.99,,,,
443,04/04/20 10:00:00 PM,11394.3,6.96,,,,
444,04/04/20 11:00:00 PM,11354.4,6.91,,,,
445,04/05/20 12:00:00 AM,11342.0,6.90,,,,
446,04/05/20 01:00:00 AM,11338.2,6.91,,,,
447,04/05/20 02:00:00 AM,11302.3,6.85,,,,
448,04/05/20 03:00:00 AM,11285.3,6.81,,,,
449,04/05/20 04:00:00 AM,11245.6,6.75,,,,
450,04/05/20 05:00:00 AM,11184.5,6.60,,,,
451,04/05/20 06:00:00 AM,11157.3,6.58,,,,
452,04/05/20 07:00:00 AM,11163.9,6.56,,,,
453,04/05/20 08:00:00 AM,11209.9,6.62,,,,
454,04/05/20 09:00:00 AM,11202.4,6.59,,,,
455,04/05/20 10:00:00 AM,11273.9,6.68,,,,
