"simsID"	"fishID"	"quality"	"age"	"cohort"	"core"	"year"	"yearclass"	"increment_um"	"rad_um"
"07"	"BH-01814"	3	6	2014	120.7	1	1	482	482
"07"	"BH-01814"	3	6	2014	120.7	2	2	310.3	772.3
"07"	"BH-01814"	3	6	2014	120.7	3	3	382.5	1134.8
"07"	"BH-01814"	3	6	2014	120.7	4	4	155.4	1260.2
"07"	"BH-01814"	3	6	2014	120.7	5	5	302.4	1542.6
"07"	"BH-01814"	3	6	2014	120.7	6	6	197.5	1705.1
"07"	"BH-01814"	3	6	2014	120.7	7	7	15.8	1720.9
"08"	"BH-01789"	3	3	2017	106.5	0	0	0	0
"08"	"BH-01789"	3	3	2017	106.5	1	1	304.6	304.6
"08"	"BH-01789"	3	3	2017	106.5	2	2	428.7	733.3
"08"	"BH-01789"	3	3	2017	106.5	3	3	326	1059.3
"08"	"BH-01789"	3	3	2017	106.5	4	4	10.6	1069.9
"09"	"BH-00732"	3	2	2018	295.1	0	0	0	0
"09"	"BH-00732"	3	2	2018	295.1	1	1	676.4	676.4
"09"	"BH-00732"	3	2	2018	295.1	2	2	323	999.4
"09"	"BH-00732"	3	2	2018	295.1	3	3	38	1037.4
"1"	"BH-91054"	3	5	2016	193.6	0	0	0	0
"1"	"BH-91054"	3	5	2016	193.6	1	1	345.5	345.5
"1"	"BH-91054"	3	5	2016	193.6	2	2	309.7	655.2
"1"	"BH-91054"	3	5	2016	193.6	3	3	236.4	891.6
"1"	"BH-91054"	3	5	2016	193.6	4	4	146.2	1027.8
"1"	"BH-91054"	3	5	2016	193.6	5	5	164	1191.8
"1"	"BH-91054"	3	5	2016	193.6	6	6	0	1191.8
"10"	"BH-01731"	3	8	2012	153	0	0	0	0
"10"	"BH-01731"	3	8	2012	153	1	1	447.4	447.4
"10"	"BH-01731"	3	8	2012	153	2	2	196.2	643.6
"10"	"BH-01731"	3	8	2012	153	3	3	316.1	959.7
"10"	"BH-01731"	3	8	2012	153	4	4	170.4	1130.1
"10"	"BH-01731"	3	8	2012	153	5	5	161.5	1291.6
"10"	"BH-01731"	3	8	2012	153	6	6	197.3	1468.9
"10"	"BH-01731"	3	8	2012	153	7	7	244.4	1713.3
"10"	"BH-01731"	3	8	2012	153	8	8	123.3	1836.6
"10"	"BH-01731"	3	8	2012	153	9	9	0	1836.6
"11"	"BH-01819"	3	4	2016	210.4	0	0	0	0
"11"	"BH-01819"	3	4	2016	210.4	1	1	643.3	643.3
"11"	"BH-01819"	3	4	2016	210.4	2	2	435.7	1079
"11"	"BH-01819"	3	4	2016	210.4	3	3	206.2	1285.2
"11"	"BH-01819"	3	4	2016	210.4	4	4	322.9	1608.1
"11"	"BH-01819"	3	4	2016	210.4	5	5	0	1608.1
"12"	"BH-01855"	3	7	2013	150.1	0	0	0	0
"12"	"BH-01855"	3	7	2013	150.1	1	1	467.1	467.1
"12"	"BH-01855"	3	7	2013	150.1	2	2	364	831.1
"12"	"BH-01855"	3	7	2013	150.1	3	3	211.4	1042.5
"12"	"BH-01855"	3	7	2013	150.1	4	4	166.7	1209.2
"12"	"BH-01855"	3	7	2013	150.1	5	5	154.8	1364
"12"	"BH-01855"	3	7	2013	150.1	6	6	73.3	1437.3
"12"	"BH-01855"	3	7	2013	150.1	7	7	133.9	1571.2
"12"	"BH-01855"	3	7	2013	150.1	8	8	170	1741.2
"13"	"BH-01869"	3	4	2016	314.7	0	0	0	0
"13"	"BH-01869"	3	4	2016	314.7	1	1	794	794
"13"	"BH-01869"	3	4	2016	314.7	2	2	438	1232
"13"	"BH-01869"	3	4	2016	314.7	3	3	205.5	1437.5
"13"	"BH-01869"	3	4	2016	314.7	4	4	204.1	1641.6
"13"	"BH-01869"	3	4	2016	314.7	5	5	0	1641.6
"14"	"BH-01906"	3	13	2007	115.3	0	0	0	0
"14"	"BH-01906"	3	13	2007	115.3	1	1	424.4	424.4
"14"	"BH-01906"	3	13	2007	115.3	2	2	321.1	745.5
"14"	"BH-01906"	3	13	2007	115.3	3	3	170.4	915.9
"14"	"BH-01906"	3	13	2007	115.3	4	4	157.4	1073.3
"14"	"BH-01906"	3	13	2007	115.3	5	5	158.1	1231.4
"14"	"BH-01906"	3	13	2007	115.3	6	6	116.2	1347.6
"14"	"BH-01906"	3	13	2007	115.3	7	7	117.9	1465.5
"14"	"BH-01906"	3	13	2007	115.3	8	8	205	1670.5
"14"	"BH-01906"	3	13	2007	115.3	9	9	169	1839.5
"14"	"BH-01906"	3	13	2007	115.3	10	10	150.3	1989.8
"14"	"BH-01906"	3	13	2007	115.3	11	11	107.8	2097.6
"14"	"BH-01906"	3	13	2007	115.3	12	12	89.8	2187.4
"14"	"BH-01906"	3	13	2007	115.3	13	13	142.5	2329.9
"14"	"BH-01906"	3	13	2007	115.3	14	14	0	2329.9
"15"	"BH-01835"	3	7	2013	224.6	0	0	0	0
"15"	"BH-01835"	3	7	2013	224.6	1	1	490	490
"15"	"BH-01835"	3	7	2013	224.6	2	2	285	775
"15"	"BH-01835"	3	7	2013	224.6	3	3	212.1	987.1
"15"	"BH-01835"	3	7	2013	224.6	4	4	216.6	1183.7
"15"	"BH-01835"	3	7	2013	224.6	5	5	130.1	1303.8
"15"	"BH-01835"	3	7	2013	224.6	6	6	142.9	1426.7
"15"	"BH-01835"	3	7	2013	224.6	7	7	86.1	1492.8
"15"	"BH-01835"	3	7	2013	224.6	8	8	0	1492.8
"16"	"BH-01803"	3	5	2015	278.4	0	0	0	0
"16"	"BH-01803"	3	5	2015	278.4	1	1	377.8	377.8
"16"	"BH-01803"	3	5	2015	278.4	2	2	460.1	837.9
"16"	"BH-01803"	3	5	2015	278.4	3	3	272.1	1110
"16"	"BH-01803"	3	5	2015	278.4	4	4	160.4	1270.4
"16"	"BH-01803"	3	5	2015	278.4	5	5	119.9	1390.3
"16"	"BH-01803"	3	5	2015	278.4	6	6	0	1390.3
"17"	"BH-01809"	3	3	2017	149.6	0	0	0	0
"17"	"BH-01809"	3	3	2017	149.6	1	1	464.2	464.2
"17"	"BH-01809"	3	3	2017	149.6	2	2	210.2	704.4
"17"	"BH-01809"	3	3	2017	149.6	3	3	297.7	1002.1
"17"	"BH-01809"	3	3	2017	149.6	4	4	0	1002.1
"18"	"BH-01737"	3	9	2011	107.5	0	0	0	0
"18"	"BH-01737"	3	9	2011	107.5	1	1	280.9	280.9
"18"	"BH-01737"	3	9	2011	107.5	2	2	287.6	558.5
"18"	"BH-01737"	3	9	2011	107.5	3	3	276.6	800.1
"18"	"BH-01737"	3	9	2011	107.5	4	4	305.7	1055.8
"18"	"BH-01737"	3	9	2011	107.5	5	5	334.3	1340.1
"18"	"BH-01737"	3	9	2011	107.5	6	6	265	1535.1
"18"	"BH-01737"	3	9	2011	107.5	7	7	270.1	1720.2
"18"	"BH-01737"	3	9	2011	107.5	8	8	251.8	1882
"18"	"BH-01737"	3	9	2011	107.5	9	9	222.7	2009.7
"18"	"BH-01737"	3	9	2011	107.5	10	10	0	1909.7
"19"	"BH-90307"	3	8	2012	188.8	0	0	0	0
"19"	"BH-90307"	3	8	2012	188.8	1	1	409.9	409.9
"19"	"BH-90307"	3	8	2012	188.8	2	2	323.2	693.1
"19"	"BH-90307"	3	8	2012	188.8	3	3	214.3	857.4
"19"	"BH-90307"	3	8	2012	188.8	4	4	206.8	1014.2
"19"	"BH-90307"	3	8	2012	188.8	5	5	242.6	1206.8
"19"	"BH-90307"	3	8	2012	188.8	6	6	141.5	1298.3
"19"	"BH-90307"	3	8	2012	188.8	7	7	292.5	1540.8
"19"	"BH-90307"	3	8	2012	188.8	8	8	175.2	1646
"19"	"BH-90307"	3	8	2012	188.8	9	9	0	1596
"2"	"BH-91068"	3	6	2014	190.7	0	0	0	0
"2"	"BH-91068"	3	6	2014	190.7	1	1	331.6	331.6
"2"	"BH-91068"	3	6	2014	190.7	2	2	237.6	569.2
"2"	"BH-91068"	3	6	2014	190.7	3	3	378.1	947.3
"2"	"BH-91068"	3	6	2014	190.7	4	4	286.2	1233.5
"2"	"BH-91068"	3	6	2014	190.7	5	5	197.3	1430.8
"2"	"BH-91068"	3	6	2014	190.7	6	6	137.3	1568.1
"2"	"BH-91068"	3	6	2014	190.7	7	7	0	1533.1
"20"	"BH-01802"	3	4	2016	204.3	0	0	0	0
"20"	"BH-01802"	3	4	2016	204.3	1	1	557.9	557.9
"20"	"BH-01802"	3	4	2016	204.3	2	2	313.5	871.4
"20"	"BH-01802"	3	4	2016	204.3	3	3	132.9	1004.3
"20"	"BH-01802"	3	4	2016	204.3	4	4	184.3	1188.6
"20"	"BH-01802"	3	4	2016	204.3	5	5	67.7	1256.3
"21"	"BH-01868"	3	9	2011	245.9	0	0	0	0
"21"	"BH-01868"	3	9	2011	245.9	1	1	531.7	531.7
"21"	"BH-01868"	3	9	2011	245.9	2	2	378	899.7
"21"	"BH-01868"	3	9	2011	245.9	3	3	191.9	1071.6
"21"	"BH-01868"	3	9	2011	245.9	4	4	184.5	1256.1
"21"	"BH-01868"	3	9	2011	245.9	5	5	267	1503.1
"21"	"BH-01868"	3	9	2011	245.9	6	6	186.9	1660
"21"	"BH-01868"	3	9	2011	245.9	7	7	155.2	1785.2
"21"	"BH-01868"	3	9	2011	245.9	8	8	235.1	1990.3
"21"	"BH-01868"	3	9	2011	245.9	9	9	124	2059.3
"21"	"BH-01868"	3	9	2011	245.9	10	10	0	2059.3
"22"	"BH-01860"	3	7	2013	350.5	0	0	0	0
"22"	"BH-01860"	3	7	2013	350.5	1	1	662.7	662.7
"22"	"BH-01860"	3	7	2013	350.5	2	2	288.8	951.5
"22"	"BH-01860"	3	7	2013	350.5	3	3	284.6	1226.1
"22"	"BH-01860"	3	7	2013	350.5	4	4	203.4	1429.5
"22"	"BH-01860"	3	7	2013	350.5	5	5	194.2	1623.7
"22"	"BH-01860"	3	7	2013	350.5	6	6	116	1739.7
"22"	"BH-01860"	3	7	2013	350.5	7	7	154.9	1894.6
"22"	"BH-01860"	3	7	2013	350.5	8	8	0	1894.6
"23"	"BH-01738"	3	7	2013	286.7	0	0	0	0
"23"	"BH-01738"	3	7	2013	286.7	1	1	621.5	621.5
"23"	"BH-01738"	3	7	2013	286.7	2	2	517.5	1119
"23"	"BH-01738"	3	7	2013	286.7	3	3	318.1	1407.1
"23"	"BH-01738"	3	7	2013	286.7	4	4	248.7	1600.8
"23"	"BH-01738"	3	7	2013	286.7	5	5	179.1	1729.9
"23"	"BH-01738"	3	7	2013	286.7	6	6	187.7	1857.6
"23"	"BH-01738"	3	7	2013	286.7	7	7	139.3	1926.9
"23"	"BH-01738"	3	7	2013	286.7	8	8	4.2	1931.1
"3"	"BH-91117"	3	3	2018	232.4	0	0	0	0
"3"	"BH-91117"	3	3	2018	232.4	1	1	324.9	324.9
"3"	"BH-91117"	3	3	2018	232.4	2	2	547.5	912.4
"3"	"BH-91117"	3	3	2018	232.4	3	3	101.6	1054
"3"	"BH-91117"	3	3	2018	232.4	4	4	0	1094
"31"	"BH-00696"	3	4	2016	265.8	0	0	0	0
"31"	"BH-00696"	3	4	2016	265.8	1	1	780.9	780.9
"31"	"BH-00696"	3	4	2016	265.8	2	2	275	1055.9
"31"	"BH-00696"	3	4	2016	265.8	3	3	211.1	1267
"31"	"BH-00696"	3	4	2016	265.8	4	4	178.4	1445.4
"31"	"BH-00696"	3	4	2016	265.8	5	5	0	1445.4
"32"	"BH-01582"	3	7	2013	214	0	0	0	0
"32"	"BH-01582"	3	7	2013	214	1	1	601.3	601.3
"32"	"BH-01582"	3	7	2013	214	2	2	321.7	923
"32"	"BH-01582"	3	7	2013	214	3	3	164.6	1077.6
"32"	"BH-01582"	3	7	2013	214	4	4	214.4	1292
"32"	"BH-01582"	3	7	2013	214	5	5	140.2	1412.2
"32"	"BH-01582"	3	7	2013	214	6	6	139.9	1532.1
"32"	"BH-01582"	3	7	2013	214	7	7	155.7	1667.8
"32"	"BH-01582"	3	7	2013	214	8	8	0	1667.8
"33"	"BH-01560"	3	6	2014	246.3	0	0	0	0
"33"	"BH-01560"	3	6	2014	246.3	1	1	529.6	529.6
"33"	"BH-01560"	3	6	2014	246.3	2	2	312.1	841.7
"33"	"BH-01560"	3	6	2014	246.3	3	3	191.8	1033.5
"33"	"BH-01560"	3	6	2014	246.3	4	4	154.6	1188.1
"33"	"BH-01560"	3	6	2014	246.3	5	5	160.3	1348.4
"33"	"BH-01560"	3	6	2014	246.3	6	6	246.2	1594.6
"33"	"BH-01560"	3	6	2014	246.3	7	7	0	1594.6
"35"	"BH-01846"	3	12	2008	69.7	0	0	0	0
"35"	"BH-01846"	3	12	2008	69.7	1	1	563.6	563.6
"35"	"BH-01846"	3	12	2008	69.7	2	2	272.9	836.5
"35"	"BH-01846"	3	12	2008	69.7	3	3	160	996.5
"35"	"BH-01846"	3	12	2008	69.7	4	4	92.8	1089.3
"35"	"BH-01846"	3	12	2008	69.7	5	5	130.7	1220
"35"	"BH-01846"	3	12	2008	69.7	6	6	241	1461
"35"	"BH-01846"	3	12	2008	69.7	7	7	119.2	1580.2
"35"	"BH-01846"	3	12	2008	69.7	8	8	120.2	1700.4
"35"	"BH-01846"	3	12	2008	69.7	9	9	87.2	1787.6
"35"	"BH-01846"	3	12	2008	69.7	10	10	162.5	1950.1
"35"	"BH-01846"	3	12	2008	69.7	11	11	113.3	2063.4
"35"	"BH-01846"	3	12	2008	69.7	12	12	166.2	2229.6
"35"	"BH-01846"	3	12	2008	69.7	13	13	0	2229.6
"36"	"BH-01850"	3	6	2014	213	0	0	0	0
"36"	"BH-01850"	3	6	2014	213	1	1	840.9	840.9
"36"	"BH-01850"	3	6	2014	213	2	2	316.6	1157.5
"36"	"BH-01850"	3	6	2014	213	3	3	206.3	1363.8
"36"	"BH-01850"	3	6	2014	213	4	4	197.4	1561.2
"36"	"BH-01850"	3	6	2014	213	5	5	243.9	1805.1
"36"	"BH-01850"	3	6	2014	213	6	6	235.7	2040.8
"36"	"BH-01850"	3	6	2014	213	7	7	0	2040.8
"37"	"BH-01717"	1	12	2007	140.9	0	0	0	0
"37"	"BH-01717"	1	12	2007	140.9	1	1	532.4	532.4
"37"	"BH-01717"	1	12	2007	140.9	2	2	235.2	767.6
"37"	"BH-01717"	1	12	2007	140.9	3	3	162.7	930.3
"37"	"BH-01717"	1	12	2007	140.9	4	4	161.1	1091.4
"37"	"BH-01717"	1	12	2007	140.9	5	5	125	1206.4
"37"	"BH-01717"	1	12	2007	140.9	6	6	159.8	1366.2
"37"	"BH-01717"	1	12	2007	140.9	7	7	145	1511.2
"37"	"BH-01717"	1	12	2007	140.9	8	8	137.7	1648.9
"37"	"BH-01717"	1	12	2007	140.9	9	9	83.4	1722.3
"37"	"BH-01717"	1	12	2007	140.9	10	10	124.9	1847.2
"37"	"BH-01717"	1	12	2007	140.9	11	11	162.8	2010
"37"	"BH-01717"	1	12	2007	140.9	12	12	95	2105
"37"	"BH-01717"	1	12	2007	140.9	13	13	0	2105
"38"	"BH-01588"	3	10	2010	222.2	0	0	0	0
"38"	"BH-01588"	3	10	2010	222.2	1	1	495	495
"38"	"BH-01588"	3	10	2010	222.2	2	2	228.6	723.6
"38"	"BH-01588"	3	10	2010	222.2	3	3	230.1	953.7
"38"	"BH-01588"	3	10	2010	222.2	4	4	161.9	1115.6
"38"	"BH-01588"	3	10	2010	222.2	5	5	166.9	1272.5
"38"	"BH-01588"	3	10	2010	222.2	6	6	158.3	1420.8
"38"	"BH-01588"	3	10	2010	222.2	7	7	118.1	1538.9
"38"	"BH-01588"	3	10	2010	222.2	8	8	166.9	1705.8
"38"	"BH-01588"	3	10	2010	222.2	9	9	281.2	1977
"38"	"BH-01588"	3	10	2010	222.2	10	10	94	2061
"38"	"BH-01588"	3	10	2010	222.2	11	11	0	2061
"39"	"BH-01556"	3	10	2010	272.1	0	0	0	0
"39"	"BH-01556"	3	10	2010	272.1	1	1	459.9	459.9
"39"	"BH-01556"	3	10	2010	272.1	2	2	321.4	781.3
"39"	"BH-01556"	3	10	2010	272.1	3	3	238.2	1019.5
"39"	"BH-01556"	3	10	2010	272.1	4	4	153	1172.5
"39"	"BH-01556"	3	10	2010	272.1	5	5	153	1325.5
"39"	"BH-01556"	3	10	2010	272.1	6	6	120	1445.5
"39"	"BH-01556"	3	10	2010	272.1	7	7	164.9	1610.4
"39"	"BH-01556"	3	10	2010	272.1	8	8	120	1720.4
"39"	"BH-01556"	3	10	2010	272.1	9	9	125.8	1846.2
"39"	"BH-01556"	3	10	2010	272.1	10	10	80.3	1926.5
"39"	"BH-01556"	3	10	2010	272.1	11	11	0	1926.5
"4"	"BH-91328"	3	11	2010	85.4	0	0	0	0
"4"	"BH-91328"	3	11	2010	85.4	1	1	477.5	477.5
"4"	"BH-91328"	3	11	2010	85.4	2	2	313.2	790.7
"4"	"BH-91328"	3	11	2010	85.4	3	3	207.5	998.2
"4"	"BH-91328"	3	11	2010	85.4	4	4	147.1	1145.3
"4"	"BH-91328"	3	11	2010	85.4	5	5	205.8	1351.1
"4"	"BH-91328"	3	11	2010	85.4	6	6	143.3	1494.4
"4"	"BH-91328"	3	11	2010	85.4	7	7	102.6	1597
"4"	"BH-91328"	3	11	2010	85.4	8	8	100.6	1697.6
"4"	"BH-91328"	3	11	2010	85.4	9	9	116.5	1814.1
"4"	"BH-91328"	3	11	2010	85.4	10	10	109.2	1923.3
"4"	"BH-91328"	3	11	2010	85.4	11	11	103.9	2027.2
"4"	"BH-91328"	3	11	2010	85.4	12	12	42.3	2069.5
"40"	"BH-01576"	3	2	2018	305.9	0	0	0	0
"40"	"BH-01576"	3	2	2018	305.9	1	1	949.9	949.9
"40"	"BH-01576"	3	2	2018	305.9	2	2	403.5	1353.4
"40"	"BH-01576"	3	2	2018	305.9	3	3	0	1353.4
"41"	"BH-00689"	3	2	2018	257.4	0	0	0	0
"41"	"BH-00689"	3	2	2018	257.4	1	1	609	609
"41"	"BH-00689"	3	2	2018	257.4	2	2	409.6	1018.6
"41"	"BH-00689"	3	2	2018	257.4	3	3	0	1018.6
"42"	"BH-01594"	3	2	2018	495.7	0	0	0	0
"42"	"BH-01594"	3	2	2018	495.7	1	1	902.3	902.3
"42"	"BH-01594"	3	2	2018	495.7	2	2	584.1	1486.4
"42"	"BH-01594"	3	2	2018	495.7	3	3	0.6	1487
"43"	"BH-01598"	3	4	2016	330.2	0	0	0	0
"43"	"BH-01598"	3	4	2016	330.2	1	1	726.3	726.3
"43"	"BH-01598"	3	4	2016	330.2	2	2	399.1	1115.4
"43"	"BH-01598"	3	4	2016	330.2	3	3	283.7	1389.1
"43"	"BH-01598"	3	4	2016	330.2	4	4	285.3	1664.4
"43"	"BH-01598"	3	4	2016	330.2	5	5	0	1664.4
"44"	"BH-00685"	3	3	2017	439.9	0	0	0	0
"44"	"BH-00685"	3	3	2017	439.9	1	1	746.9	746.9
"44"	"BH-00685"	3	3	2017	439.9	2	2	429.7	1176.6
"44"	"BH-00685"	3	3	2017	439.9	3	3	223	1399.6
"44"	"BH-00685"	3	3	2017	439.9	4	4	0	1399.6
"45"	"BH-01595"	3	4	2016	222.2	0	0	0	0
"45"	"BH-01595"	3	4	2016	222.2	1	1	623.2	623.2
"45"	"BH-01595"	3	4	2016	222.2	2	2	333	956.2
"45"	"BH-01595"	3	4	2016	222.2	3	3	214.3	1170.5
"45"	"BH-01595"	3	4	2016	222.2	4	4	183.2	1373.7
"45"	"BH-01595"	3	4	2016	222.2	5	5	0	1373.7
"46"	"BH-01596"	3	2	2018	383.5	0	0	0	0
"46"	"BH-01596"	3	2	2018	383.5	1	1	915.3	915.3
"46"	"BH-01596"	3	2	2018	383.5	2	2	455.4	1370.7
"46"	"BH-01596"	3	2	2018	383.5	3	3	0	1370.7
"47"	"BH-00681"	3	2	2018	342.7	0	0	0	0
"47"	"BH-00681"	3	2	2018	342.7	1	1	869.2	789.2
"47"	"BH-00681"	3	2	2018	342.7	2	2	531.7	1370.9
"47"	"BH-00681"	3	2	2018	342.7	3	3	0	1370.9
"48"	"BH-01585"	3	9	2011	132.2	0	0	0	0
"48"	"BH-01585"	3	9	2011	132.2	1	1	439.8	439.8
"48"	"BH-01585"	3	9	2011	132.2	2	2	314.5	724.3
"48"	"BH-01585"	3	9	2011	132.2	3	3	216.5	910.8
"48"	"BH-01585"	3	9	2011	132.2	4	4	186.7	1087.5
"48"	"BH-01585"	3	9	2011	132.2	5	5	130.5	1188
"48"	"BH-01585"	3	9	2011	132.2	6	6	175.1	1363.1
"48"	"BH-01585"	3	9	2011	132.2	7	7	117.2	1450.3
"48"	"BH-01585"	3	9	2011	132.2	8	8	143.5	1563.8
"48"	"BH-01585"	3	9	2011	132.2	9	9	202.5	1736.3
"48"	"BH-01585"	3	9	2011	132.2	10	10	0	1736.3
"49"	"BH-01567"	3	2	2018	177.1	0	0	0	0
"49"	"BH-01567"	3	2	2018	177.1	1	1	678.1	678.1
"49"	"BH-01567"	3	2	2018	177.1	2	2	446.8	1124.9
"49"	"BH-01567"	3	2	2018	177.1	3	3	0	1124.9
"50"	"BH-01580"	3	2	2018	135.1	0	0	0	0
"50"	"BH-01580"	3	2	2018	135.1	1	1	737.7	737.7
"50"	"BH-01580"	3	2	2018	135.1	2	2	348.4	1086.1
"50"	"BH-01580"	3	2	2018	135.1	3	3	0	1086.1
"51"	"BH-01571"	3	2	2018	95	0	0	0	0
"51"	"BH-01571"	3	2	2018	95	1	1	695.9	695.9
"51"	"BH-01571"	3	2	2018	95	2	2	378.7	1074.6
"51"	"BH-01571"	3	2	2018	95	3	3	0	1074.6
"52"	"BH-01569"	3	2	2018	301	0	0	0	0
"52"	"BH-01569"	3	2	2018	301	1	1	670.5	670.5
"52"	"BH-01569"	3	2	2018	301	2	2	337.4	1007.9
"52"	"BH-01569"	3	2	2018	301	3	3	0	1007.9
"61"	"BH-01882"	3	2	2018	127.8	0	0	0	0
"61"	"BH-01882"	3	2	2018	127.8	1	1	719.5	719.5
"61"	"BH-01882"	3	2	2018	127.8	2	2	383.4	1102.9
"61"	"BH-01882"	3	2	2018	127.8	3	3	161.5	1264.4
"62"	"BH-01898"	3	2	2018	187.8	0	0	0	0
"62"	"BH-01898"	3	2	2018	187.8	1	1	975.1	975.1
"62"	"BH-01898"	3	2	2018	187.8	2	2	400.9	1376
"62"	"BH-01898"	3	2	2018	187.8	3	3	196.3	1572.3
"63"	"BH-01899"	3	2	2018	296.3	0	0	0	0
"63"	"BH-01899"	3	2	2018	296.3	1	1	817.7	817.7
"63"	"BH-01899"	3	2	2018	296.3	2	2	363.5	1181.2
"63"	"BH-01899"	3	2	2018	296.3	3	3	240	1421.2
"64"	"BH-01885"	3	2	2018	180.6	0	0	0	0
"64"	"BH-01885"	3	2	2018	180.6	1	1	778.5	778.5
"64"	"BH-01885"	3	2	2018	180.6	2	2	403.6	1182.1
"64"	"BH-01885"	3	2	2018	180.6	3	3	236.8	1418.9
"65"	"BH-01900"	3	3	2018	276.9	0	0	0	0
"65"	"BH-01900"	3	3	2018	276.9	1	1	924.1	924.1
"65"	"BH-01900"	3	3	2018	276.9	2	2	543.8	1347.9
"65"	"BH-01900"	3	3	2018	276.9	3	3	378	1585.9
"65"	"BH-01900"	3	3	2018	276.9	4	4	0	1445.9
"66"	"BH-01889"	3	4	2016	264.3	0	0	0	0
"66"	"BH-01889"	3	4	2016	264.3	1	1	847.1	847.1
"66"	"BH-01889"	3	4	2016	264.3	2	2	358.6	1225.7
"66"	"BH-01889"	3	4	2016	264.3	3	3	259.8	1475.5
"66"	"BH-01889"	3	4	2016	264.3	4	4	185.8	1651.3
"66"	"BH-01889"	3	4	2016	264.3	5	5	119.9	1771.2
"67"	"BH-01883"	3	5	2015	181.5	0	0	0	0
"67"	"BH-01883"	3	5	2015	181.5	1	1	565.1	565.1
"67"	"BH-01883"	3	5	2015	181.5	2	2	424.4	1024.5
"67"	"BH-01883"	3	5	2015	181.5	3	3	168.2	1227.7
"67"	"BH-01883"	3	5	2015	181.5	4	4	164.5	1392.2
"67"	"BH-01883"	3	5	2015	181.5	5	5	161.5	1563.7
"67"	"BH-01883"	3	5	2015	181.5	6	6	119.2	1692.9
"68"	"BH-01891"	3	8	2013	185.9	0	0	0	0
"68"	"BH-01891"	3	8	2013	185.9	1	1	460.9	460.9
"68"	"BH-01891"	3	8	2013	185.9	2	2	325.4	786.3
"68"	"BH-01891"	3	8	2013	185.9	3	3	164.6	950.9
"68"	"BH-01891"	3	8	2013	185.9	4	4	160.6	1111.5
"68"	"BH-01891"	3	8	2013	185.9	5	5	146	1257.5
"68"	"BH-01891"	3	8	2013	185.9	6	6	135.6	1393.1
"68"	"BH-01891"	3	8	2013	185.9	7	7	203.6	1596.7
"68"	"BH-01891"	3	8	2013	185.9	8	8	167.8	1764.5
"68"	"BH-01891"	3	8	2013	185.9	9	9	0	1764.5
"69"	"BH-01908"	2	9	2012	216.9	0	0	0	0
"69"	"BH-01908"	2	9	2012	216.9	1	1	489.8	489.8
"69"	"BH-01908"	2	9	2012	216.9	2	2	269.1	758.9
"69"	"BH-01908"	2	9	2012	216.9	3	3	168.5	927.4
"69"	"BH-01908"	2	9	2012	216.9	4	4	346.6	1274
"69"	"BH-01908"	2	9	2012	216.9	5	5	89.1	1363.1
